prom_category_id;prom_category_name;rozetka_category_id;rozetka_category_name;matched_royalty_id;matched_royalty_name;match_level;brand;royalty_percent;price_from;price_to;coef;coef_uncategorized;coef_no_base
132604;Машини та обладнання для бетонних робіт > Бетонозмішувачі;165907;Бетономішалки;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
132604;Машини та обладнання для бетонних робіт > Бетонозмішувачі;165907;Бетономішалки;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
135605;Ворота, огорожі, шлагбауми та комплектуючі > Шлагбауми;4643840;Шлагбауми;4627851;Товари для бізнесу;2;;18;;;1.5;;
135605;Ворота, огорожі, шлагбауми та комплектуючі > Шлагбауми;4643840;Шлагбауми;4627851;Товари для бізнесу;2;;12;4000;7999;1.38;;
135605;Ворота, огорожі, шлагбауми та комплектуючі > Шлагбауми;4643840;Шлагбауми;4627851;Товари для бізнесу;2;;7;8000;19999;1.3;;
135605;Ворота, огорожі, шлагбауми та комплектуючі > Шлагбауми;4643840;Шлагбауми;4627851;Товари для бізнесу;2;;5;20000;99999;1.27;;
135605;Ворота, огорожі, шлагбауми та комплектуючі > Шлагбауми;4643840;Шлагбауми;4627851;Товари для бізнесу;2;;3;100000;999999999;1.24;;
141002;Компресори > Компресори поршневі;162118;Повітряні компресори;161187;Обладнання;1;;10;;;1.35;;
141702;Оснащення для інструменту > Викруткові біти;3510520;Біти для шуруповерта;2577232;Інструменти й обладнання;2;;18;;;1.5;;
141702;Оснащення для інструменту > Викруткові біти;3510520;Біти для шуруповерта;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
141702;Оснащення для інструменту > Викруткові біти;3510520;Біти для шуруповерта;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
141702;Оснащення для інструменту > Викруткові біти;3510520;Біти для шуруповерта;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
141702;Оснащення для інструменту > Викруткові біти;3510520;Біти для шуруповерта;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
141703;Електроінструмент > Фрезерні машини;154195;Фрезери;4660244;Електроінструмент;1;;15;;;1.44;;
141703;Електроінструмент > Фрезерні машини;154195;Фрезери;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141703;Електроінструмент > Фрезерні машини;154195;Фрезери;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141703;Електроінструмент > Фрезерні машини;154195;Фрезери;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141706;Електроінструмент > Будівельні фени;153965;Будівельні фени;4660244;Електроінструмент;1;;15;;;1.44;;
141706;Електроінструмент > Будівельні фени;153965;Будівельні фени;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141706;Електроінструмент > Будівельні фени;153965;Будівельні фени;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141706;Електроінструмент > Будівельні фени;153965;Будівельні фени;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141711;Електроінструмент > Дрилі, шуруповерти;152496;Дрилі та міксери;4660244;Електроінструмент;1;;15;;;1.44;;
141711;Електроінструмент > Дрилі, шуруповерти;152496;Дрилі та міксери;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141711;Електроінструмент > Дрилі, шуруповерти;152496;Дрилі та міксери;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141711;Електроінструмент > Дрилі, шуруповерти;152496;Дрилі та міксери;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141714;Електроінструмент > Електричні гайковерти;4669237;Гайковерти;4660244;Електроінструмент;1;;15;;;1.44;;
141714;Електроінструмент > Електричні гайковерти;4669237;Гайковерти;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141714;Електроінструмент > Електричні гайковерти;4669237;Гайковерти;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141714;Електроінструмент > Електричні гайковерти;4669237;Гайковерти;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141717;Електроінструмент > Шліфувальні машини;152503;Шліфувальні та полірувальні машини (болгарки);4660244;Електроінструмент;1;;15;;;1.44;;
141717;Електроінструмент > Шліфувальні машини;152503;Шліфувальні та полірувальні машини (болгарки);4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141717;Електроінструмент > Шліфувальні машини;152503;Шліфувальні та полірувальні машини (болгарки);4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141717;Електроінструмент > Шліфувальні машини;152503;Шліфувальні та полірувальні машини (болгарки);4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141718;Електроінструмент > Штроборези;156959;Штроборізи;4660244;Електроінструмент;1;;15;;;1.44;;
141718;Електроінструмент > Штроборези;156959;Штроборізи;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141718;Електроінструмент > Штроборези;156959;Штроборізи;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141718;Електроінструмент > Штроборези;156959;Штроборізи;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141720;Електричні пилки > Електроножовки;4668853;Шабельні пили;4660244;Електроінструмент;1;;15;;;1.44;;
141720;Електричні пилки > Електроножовки;4668853;Шабельні пили;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141720;Електричні пилки > Електроножовки;4668853;Шабельні пили;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141720;Електричні пилки > Електроножовки;4668853;Шабельні пили;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141725;Електроінструмент > Перфоратори;153621;Перфоратори;4660244;Електроінструмент;1;;15;;;1.44;;
141725;Електроінструмент > Перфоратори;153621;Перфоратори;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141725;Електроінструмент > Перфоратори;153621;Перфоратори;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141725;Електроінструмент > Перфоратори;153621;Перфоратори;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141726;Електроінструмент > Клейові електричні пістолети;200468;Клейові пістолети та аксесуари;4660244;Електроінструмент;1;;15;;;1.44;;
141726;Електроінструмент > Клейові електричні пістолети;200468;Клейові пістолети та аксесуари;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141726;Електроінструмент > Клейові електричні пістолети;200468;Клейові пістолети та аксесуари;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141726;Електроінструмент > Клейові електричні пістолети;200468;Клейові пістолети та аксесуари;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
141735;Електроінструмент > Багатофункціональні інструменти;174726;Багатофункційні інструменти;4660244;Електроінструмент;1;;15;;;1.44;;
141735;Електроінструмент > Багатофункціональні інструменти;174726;Багатофункційні інструменти;4660244;Електроінструмент;1;;10;3000;9999;1.35;;
141735;Електроінструмент > Багатофункціональні інструменти;174726;Багатофункційні інструменти;4660244;Електроінструмент;1;;7;10000;19999;1.3;;
141735;Електроінструмент > Багатофункціональні інструменти;174726;Багатофункційні інструменти;4660244;Електроінструмент;1;;5;20000;999999999;1.27;;
142001;Інструмент > Комплектуючі та запчастини до інструменту;3510485;Патрони та перехідники;2577232;Інструменти й обладнання;2;;18;;;1.5;;
142001;Інструмент > Комплектуючі та запчастини до інструменту;3510485;Патрони та перехідники;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
142001;Інструмент > Комплектуючі та запчастини до інструменту;3510485;Патрони та перехідники;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
142001;Інструмент > Комплектуючі та запчастини до інструменту;3510485;Патрони та перехідники;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
142001;Інструмент > Комплектуючі та запчастини до інструменту;3510485;Патрони та перехідники;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
142004;Інструмент > Набори інструментів;298224;Набори інструментів;2577232;Інструменти й обладнання;2;;18;;;1.5;;
142004;Інструмент > Набори інструментів;298224;Набори інструментів;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
142004;Інструмент > Набори інструментів;298224;Набори інструментів;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
142004;Інструмент > Набори інструментів;298224;Набори інструментів;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
142004;Інструмент > Набори інструментів;298224;Набори інструментів;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
142007;Інструмент > Скриньки, сумки для інструментів;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;18;;;1.5;;
142007;Інструмент > Скриньки, сумки для інструментів;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
142007;Інструмент > Скриньки, сумки для інструментів;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
142007;Інструмент > Скриньки, сумки для інструментів;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
142007;Інструмент > Скриньки, сумки для інструментів;187716;Скрині та сумки для інструментів;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
142614;Допоміжне обладнання > Станини, верстати, робочі столи;4641872;Комбіновані верстати;161187;Обладнання;2;;10;;;1.35;;
143109;Металообробні верстати > Точильні верстати;154219;Точильні верстати;161187;Обладнання;2;;10;;;1.35;;
147002;Промислове прибиральне та очисне обладнання > Промислові пилососи;155307;Промислові пилососи;80025;Побутова техніка, інтер'єр;gap:435964;;18;0;5999;1.5;;
147002;Промислове прибиральне та очисне обладнання > Промислові пилососи;155307;Промислові пилососи;435964;Товари для догляду за домом і одягом;2;;7;6000;9999;1.3;;
147002;Промислове прибиральне та очисне обладнання > Промислові пилососи;155307;Промислові пилососи;435964;Товари для догляду за домом і одягом;2;;5;10000;99999;1.27;;
147002;Промислове прибиральне та очисне обладнання > Промислові пилососи;155307;Промислові пилососи;435964;Товари для догляду за домом і одягом;2;;3;100000;999999999;1.24;;
150111;Гігієна та догляд за дітьми > Аксесуари для безпеки дітей;4650838;Дитяча безпека;102573;Дитяча кімната;1;;18;;;1.5;;
150111;Гігієна та догляд за дітьми > Аксесуари для безпеки дітей;4650838;Дитяча безпека;102573;Дитяча кімната;1;;12;10000;24999;1.38;;
150111;Гігієна та догляд за дітьми > Аксесуари для безпеки дітей;4650838;Дитяча безпека;102573;Дитяча кімната;1;;7;25000;999999999;1.3;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;4628418;Сантехніка та ремонт;gap:230134;;18;0;1999;1.5;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;230134;Освітлення;1;;15;2000;3999;1.44;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;230134;Освітлення;1;;10;4000;9999;1.35;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;230134;Освітлення;1;;7;10000;19999;1.3;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;230134;Освітлення;1;;5;20000;99999;1.27;;
150401;Освітлення, електрика > Вуличне освітлення;241315;Вуличне освітлення;230134;Освітлення;1;;3;100000;999999999;1.24;;
150402;Світильники > Лампочки;230135;Лампи;4628418;Сантехніка та ремонт;gap:230134;;18;0;1999;1.5;;
150402;Світильники > Лампочки;230135;Лампи;230134;Освітлення;1;;15;2000;3999;1.44;;
150402;Світильники > Лампочки;230135;Лампи;230134;Освітлення;1;;10;4000;9999;1.35;;
150402;Світильники > Лампочки;230135;Лампи;230134;Освітлення;1;;7;10000;19999;1.3;;
150402;Світильники > Лампочки;230135;Лампи;230134;Освітлення;1;;5;20000;99999;1.27;;
150402;Світильники > Лампочки;230135;Лампи;230134;Освітлення;1;;3;100000;999999999;1.24;;
150410;Туристичні інструменти > Ручні та налобні ліхтарі;85432;Ліхтарі й аксесуари;83916;Аксесуари для активного відпочинку та туризму;1;;22;;;1.58;;
150410;Туристичні інструменти > Ручні та налобні ліхтарі;85432;Ліхтарі й аксесуари;83916;Аксесуари для активного відпочинку та туризму;1;;17;1000;2999;1.48;;
150410;Туристичні інструменти > Ручні та налобні ліхтарі;85432;Ліхтарі й аксесуари;83916;Аксесуари для активного відпочинку та туризму;1;;12;3000;9999;1.38;;
150410;Туристичні інструменти > Ручні та налобні ліхтарі;85432;Ліхтарі й аксесуари;83916;Аксесуари для активного відпочинку та туризму;1;;7;10000;19999;1.3;;
150410;Туристичні інструменти > Ручні та налобні ліхтарі;85432;Ліхтарі й аксесуари;83916;Аксесуари для активного відпочинку та туризму;1;;5;20000;999999999;1.27;;
151406;Прибирання > Господарські рукавички;4581483;Рукавички господарські;2394287;Товари для дому;gap:3547641;;18;0;999;1.5;;
151406;Прибирання > Господарські рукавички;4581483;Рукавички господарські;3547641;Господарський інвентар;2;;15;1000;4999;1.44;;
151406;Прибирання > Господарські рукавички;4581483;Рукавички господарські;3547641;Господарський інвентар;2;;10;5000;9999;1.35;;
151406;Прибирання > Господарські рукавички;4581483;Рукавички господарські;3547641;Господарський інвентар;2;;7;10000;19999;1.3;;
151406;Прибирання > Господарські рукавички;4581483;Рукавички господарські;3547641;Господарський інвентар;2;;5;20000;999999999;1.27;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;4627949;Смартфони, ТВ і електроніка;gap:259632;;22;0;1999;1.58;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;259632;Домофони;1;;15;2000;6999;1.44;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;259632;Домофони;1;;10;7000;13999;1.35;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;259632;Домофони;1;;7;14000;19999;1.3;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;259632;Домофони;1;;5;20000;99999;1.27;;
153502;Система розумний будинок > Аксесуари для домофонного обладнання;260040;Аксесуари до домофонів;259632;Домофони;1;;3;100000;999999999;1.24;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;4627949;Смартфони, ТВ і електроніка;gap:235355;;22;0;1999;1.58;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;235355;Сигналізація;1;;12;2000;6999;1.38;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;235355;Сигналізація;1;;10;7000;13999;1.35;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;235355;Сигналізація;1;;7;14000;19999;1.3;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;235355;Сигналізація;1;;5;20000;99999;1.27;;
153504;Система розумний будинок > Датчики для розумного будинку;235372;Датчики;235355;Сигналізація;1;;3;100000;999999999;1.24;;
153709;Прилади вимірювання, регулювання температури > Термометри, пірометри, тепловізори;4672198;Пірометри;2577232;Інструменти й обладнання;2;;18;;;1.5;;
153709;Прилади вимірювання, регулювання температури > Термометри, пірометри, тепловізори;4672198;Пірометри;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
153709;Прилади вимірювання, регулювання температури > Термометри, пірометри, тепловізори;4672198;Пірометри;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
153709;Прилади вимірювання, регулювання температури > Термометри, пірометри, тепловізори;4672198;Пірометри;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
153709;Прилади вимірювання, регулювання температури > Термометри, пірометри, тепловізори;4672198;Пірометри;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
153719;Датчики > Датчики якості повітря;235372;Датчики;4627949;Смартфони, ТВ і електроніка;gap:235355;;22;0;1999;1.58;;
153719;Датчики > Датчики якості повітря;235372;Датчики;235355;Сигналізація;1;;12;2000;6999;1.38;;
153719;Датчики > Датчики якості повітря;235372;Датчики;235355;Сигналізація;1;;10;7000;13999;1.35;;
153719;Датчики > Датчики якості повітря;235372;Датчики;235355;Сигналізація;1;;7;14000;19999;1.3;;
153719;Датчики > Датчики якості повітря;235372;Датчики;235355;Сигналізація;1;;5;20000;99999;1.27;;
153719;Датчики > Датчики якості повітря;235372;Датчики;235355;Сигналізація;1;;3;100000;999999999;1.24;;
153729;Оптичні прилади та системи > Тактичні тепловізори;4658432;Тепловізори;4658426;Збройна оптика;1;;18;;;1.5;;
153729;Оптичні прилади та системи > Тактичні тепловізори;4658432;Тепловізори;4658426;Збройна оптика;1;;12;2000;9999;1.38;;
153729;Оптичні прилади та системи > Тактичні тепловізори;4658432;Тепловізори;4658426;Збройна оптика;1;;7;10000;59999;1.3;;
153729;Оптичні прилади та системи > Тактичні тепловізори;4658432;Тепловізори;4658426;Збройна оптика;1;;5;60000;99999;1.27;;
153729;Оптичні прилади та системи > Тактичні тепловізори;4658432;Тепловізори;4658426;Збройна оптика;1;;3;100000;999999999;1.24;;
180312;Товари для полювання > Фотопастки, камери для полювання;4656216;Фотопастки;84625;Амуніція;2;;17;;;1.48;;
180312;Товари для полювання > Фотопастки, камери для полювання;4656216;Фотопастки;84625;Амуніція;2;;12;2000;14999;1.38;;
180312;Товари для полювання > Фотопастки, камери для полювання;4656216;Фотопастки;84625;Амуніція;2;;7;15000;49999;1.3;;
180312;Товари для полювання > Фотопастки, камери для полювання;4656216;Фотопастки;84625;Амуніція;2;;5;50000;99999;1.27;;
180312;Товари для полювання > Фотопастки, камери для полювання;4656216;Фотопастки;84625;Амуніція;2;;3;100000;999999999;1.24;;
181010;Туристичні інструменти > Ножі для полювання, риболовлі та туризму;4675097;Туристичні ножі;4627893;Спорт і захоплення;gap:239221;;18;0;2999;1.5;;
181010;Туристичні інструменти > Ножі для полювання, риболовлі та туризму;4675097;Туристичні ножі;239221;Мультиінструменти, ножі, точила та аксесуари;1;;12;3000;9999;1.38;;
181010;Туристичні інструменти > Ножі для полювання, риболовлі та туризму;4675097;Туристичні ножі;239221;Мультиінструменти, ножі, точила та аксесуари;1;;7;10000;999999999;1.3;;
181613;Оптичні прилади та системи > Приціли та мушки;148966;Приціли;4658426;Збройна оптика;1;;18;;;1.5;;
181613;Оптичні прилади та системи > Приціли та мушки;148966;Приціли;4658426;Збройна оптика;1;;12;2000;9999;1.38;;
181613;Оптичні прилади та системи > Приціли та мушки;148966;Приціли;4658426;Збройна оптика;1;;7;10000;59999;1.3;;
181613;Оптичні прилади та системи > Приціли та мушки;148966;Приціли;4658426;Збройна оптика;1;;5;60000;99999;1.27;;
181613;Оптичні прилади та системи > Приціли та мушки;148966;Приціли;4658426;Збройна оптика;1;;3;100000;999999999;1.24;;
190403;Оптичні прилади та системи > Лазерні дальноміри;4672183;Далекоміри;2577232;Інструменти й обладнання;2;;18;;;1.5;;
190403;Оптичні прилади та системи > Лазерні дальноміри;4672183;Далекоміри;2577232;Інструменти й обладнання;2;;10;5000;9999;1.35;;
190403;Оптичні прилади та системи > Лазерні дальноміри;4672183;Далекоміри;2577232;Інструменти й обладнання;2;;7;10000;19999;1.3;;
190403;Оптичні прилади та системи > Лазерні дальноміри;4672183;Далекоміри;2577232;Інструменти й обладнання;2;;5;20000;99999;1.27;;
190403;Оптичні прилади та системи > Лазерні дальноміри;4672183;Далекоміри;2577232;Інструменти й обладнання;2;;3;100000;999999999;1.24;;
190407;Оптичні прилади та системи > Комплектуючі для оптичних приладів;283604;Кріплення для прицілів;4658426;Збройна оптика;1;;18;;;1.5;;
190407;Оптичні прилади та системи > Комплектуючі для оптичних приладів;283604;Кріплення для прицілів;4658426;Збройна оптика;1;;12;2000;9999;1.38;;
190407;Оптичні прилади та системи > Комплектуючі для оптичних приладів;283604;Кріплення для прицілів;4658426;Збройна оптика;1;;7;10000;59999;1.3;;
190407;Оптичні прилади та системи > Комплектуючі для оптичних приладів;283604;Кріплення для прицілів;4658426;Збройна оптика;1;;5;60000;99999;1.27;;
190407;Оптичні прилади та системи > Комплектуючі для оптичних приладів;283604;Кріплення для прицілів;4658426;Збройна оптика;1;;3;100000;999999999;1.24;;
240457;Туристичний посуд > Туристичні фляги;4653010;Фляги;4627893;Спорт і захоплення;gap:4653010;;18;0;3999;1.5;;
240457;Туристичний посуд > Туристичні фляги;4653010;Фляги;4653010;Фляги;0;;12;4000;11999;1.38;;
240457;Туристичний посуд > Туристичні фляги;4653010;Фляги;4653010;Фляги;0;;7;12000;19999;1.3;;
240457;Туристичний посуд > Туристичні фляги;4653010;Фляги;4653010;Фляги;0;;5;20000;999999999;1.27;;
270204;Годівля домашніх тварин та птахів > Годівниці, напувалки та миски для домашніх тварин та птахів;2183122;Посуд для тварин;2394287;Товари для дому;gap:3520929;;18;0;2999;1.5;;
270204;Годівля домашніх тварин та птахів > Годівниці, напувалки та миски для домашніх тварин та птахів;2183122;Посуд для тварин;3520929;Зоотовари;1;;15;3000;4999;1.44;;
270204;Годівля домашніх тварин та птахів > Годівниці, напувалки та миски для домашніх тварин та птахів;2183122;Посуд для тварин;3520929;Зоотовари;1;;10;5000;9999;1.35;;
270204;Годівля домашніх тварин та птахів > Годівниці, напувалки та миски для домашніх тварин та птахів;2183122;Посуд для тварин;3520929;Зоотовари;1;;7;10000;19999;1.3;;
270204;Годівля домашніх тварин та птахів > Годівниці, напувалки та миски для домашніх тварин та птахів;2183122;Посуд для тварин;3520929;Зоотовари;1;;5;20000;999999999;1.27;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;4627949;Смартфони, ТВ і електроніка;gap:235355;;22;0;1999;1.58;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;235355;Сигналізація;1;;12;2000;6999;1.38;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;235355;Сигналізація;1;;10;7000;13999;1.35;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;235355;Сигналізація;1;;7;14000;19999;1.3;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;235355;Сигналізація;1;;5;20000;99999;1.27;;
300402;Засоби аварійної безпеки > Проблискові маячки, спецсигнали та сирени;235736;Сирени;235355;Сигналізація;1;;3;100000;999999999;1.24;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;4627949;Смартфони, ТВ і електроніка;gap:230133;;22;0;1999;1.58;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;230133;Сучасний дім;2;;12;2000;6999;1.38;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;230133;Сучасний дім;2;;10;7000;13999;1.35;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;230133;Сучасний дім;2;;7;14000;19999;1.3;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;230133;Сучасний дім;2;;5;20000;99999;1.27;;
300418;Устаткування електронне, прилади захисту та безпеки > Системи захисту від потопу;290824;Системи захисту від протікання та заливання;230133;Сучасний дім;2;;3;100000;999999999;1.24;;
300921;Пожежна автоматика > Пожежні сповіщувачі;4640424;Пожежні сповіщувачі і знаки безпеки;2577232;Інструменти й обладнання;3;;18;;;1.5;;
300921;Пожежна автоматика > Пожежні сповіщувачі;4640424;Пожежні сповіщувачі і знаки безпеки;2577232;Інструменти й обладнання;3;;10;5000;9999;1.35;;
300921;Пожежна автоматика > Пожежні сповіщувачі;4640424;Пожежні сповіщувачі і знаки безпеки;2577232;Інструменти й обладнання;3;;7;10000;19999;1.3;;
300921;Пожежна автоматика > Пожежні сповіщувачі;4640424;Пожежні сповіщувачі і знаки безпеки;2577232;Інструменти й обладнання;3;;5;20000;99999;1.27;;
300921;Пожежна автоматика > Пожежні сповіщувачі;4640424;Пожежні сповіщувачі і знаки безпеки;2577232;Інструменти й обладнання;3;;3;100000;999999999;1.24;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;4627949;Смартфони, ТВ і електроніка;gap:235355;;22;0;1999;1.58;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;235355;Сигналізація;1;;12;2000;6999;1.38;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;235355;Сигналізація;1;;10;7000;13999;1.35;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;235355;Сигналізація;1;;7;14000;19999;1.3;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;235355;Сигналізація;1;;5;20000;99999;1.27;;
300934;Пожежна автоматика > Модулі контролю та управління;235445;Централі;235355;Сигналізація;1;;3;100000;999999999;1.24;;
301010;Замки та засувки > Замки;4625847;Замки;4652828;Комплектуючі для вікон і дверей;1;;17;;;1.48;;
301010;Замки та засувки > Замки;4625847;Замки;4652828;Комплектуючі для вікон і дверей;1;;10;2000;9999;1.35;;
301010;Замки та засувки > Замки;4625847;Замки;4652828;Комплектуючі для вікон і дверей;1;;7;10000;999999999;1.3;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;20;;;1.54;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;15;2000;6999;1.44;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;10;7000;13999;1.35;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;7;14000;19999;1.3;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;5;20000;99999;1.27;;
301101;Система розумний будинок > Стаціонарні відеореєстратори;239397;Реєстратори для відеоспостереження;237067;Відеоспостереження;1;;3;100000;999999999;1.24;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;20;;;1.54;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;15;2000;6999;1.44;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;10;7000;13999;1.35;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;7;14000;19999;1.3;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;5;20000;99999;1.27;;
301105;Технічні засоби відеоспостереження > Камери відеоспостереження;237071;Камери відеоспостереження;237067;Відеоспостереження;1;;3;100000;999999999;1.24;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4627949;Смартфони, ТВ і електроніка;gap:4628124;;22;0;2999;1.58;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4628124;Фото та відео;1;;15;3000;4999;1.44;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4628124;Фото та відео;1;;10;5000;9999;1.35;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4628124;Фото та відео;1;;7;10000;19999;1.3;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4628124;Фото та відео;1;;5;20000;99999;1.27;;
301106;Технічні засоби відеоспостереження > Об'єктиви для камер відеоспостереження;80060;Об'єктиви;4628124;Фото та відео;1;;3;100000;999999999;1.24;;
301110;Комплектуючі для систем відеоспостереження > Пульти для систем відеоспостереження;237992;Аксесуари для відеоспостереження;237067;Відеоспостереження;1;;20;;;1.54;;
